order_id,order_date,customer_id,product_id,category,region,channel,quantity,unit_price,revenue,cost,discount
ORD-002932,2023-12-04,CUST-0671,SKU-013,Apparel,North,Retail,7,50.29,354.72,243.69,19.16
ORD-002933,2024-11-28,CUST-0466,SKU-041,Beauty,North,Partner,1,41.36,45.97,28.91,2.19
ORD-002934,2023-07-09,CUST-0160,SKU-020,Sports,West,Online,6,92.8,579.62,384.36,69.43
ORD-002935,2025-04-20,CUST-0744,SKU-056,Electronics,East,Retail,4,48.88,323.15,219.96,40.47
ORD-002936,2023-04-12,CUST-0085,SKU-038,Apparel,East,Partner,11,69.23,986.99,709.3,142.37
ORD-002937,2025-01-04,CUST-0650,SKU-059,Apparel,North,Partner,11,42.18,610.53,485.87,7.53
ORD-002938,2024-10-14,CUST-0272,SKU-012,Apparel,West,Retail,6,172.83,990.35,577.4,65.32
ORD-002939,2023-10-22,CUST-0571,SKU-021,Electronics,South,Online,10,40.2,344.39,229.14,38.69
ORD-002940,2024-04-06,CUST-0850,SKU-032,Electronics,North,Retail,9,188.19,2505.08,1431.62,89.39
ORD-002941,2024-04-19,CUST-0795,SKU-010,Apparel,West,Partner,1,29.11,42.84,29.2,4.12
ORD-002942,2023-01-12,CUST-0885,SKU-058,Home & Kitchen,East,Retail,9,61.14,581.02,326.39,45.7
ORD-002943,2023-02-22,CUST-0592,SKU-003,Home & Kitchen,East,Partner,1,39.88,48.76,27.47,3.08
ORD-002944,2024-12-16,CUST-0503,SKU-024,Home & Kitchen,South,Online,6,67.29,488.23,358.77,49.19
ORD-002945,2024-11-17,CUST-0203,SKU-027,Home & Kitchen,South,Partner,11,140.73,1640.17,1194.8,68.65
ORD-002946,2023-09-14,CUST-0136,SKU-027,Electronics,South,Retail,5,117.73,493.39,322.57,49.87
ORD-002947,2024-03-22,CUST-0086,SKU-042,Electronics,South,Partner,3,61.84,272.58,158.48,31.56
ORD-002948,2025-02-19,CUST-0445,SKU-003,Apparel,South,Partner,6,107.55,1007.14,611.99,43.02
ORD-002949,2024-11-10,CUST-0146,SKU-047,Electronics,East,Retail,2,25.19,51.92,40.04,5.8
ORD-002950,2024-05-03,CUST-0777,SKU-017,Apparel,East,Online,2,69.7,201.82,138.53,27.0
ORD-002951,2025-05-14,CUST-0850,SKU-022,Apparel,North,Retail,4,78.21,498.96,329.2,61.2
ORD-002952,2024-06-19,CUST-0514,SKU-038,Apparel,North,Partner,1,49.94,63.61,48.89,7.97
ORD-002953,2023-01-06,CUST-0468,SKU-056,Electronics,East,Partner,7,120.82,869.27,605.29,16.64
ORD-002954,2024-04-02,CUST-0075,SKU-030,Sports,East,Partner,2,100.14,296.09,234.42,7.64
ORD-002955,2023-08-31,CUST-0434,SKU-026,Beauty,North,Partner,11,174.3,1649.12,913.42,84.5
ORD-002956,2024-11-06,CUST-0481,SKU-038,Home & Kitchen,East,Partner,2,39.48,80.19,59.83,2.64
ORD-002957,2023-04-15,CUST-0440,SKU-004,Electronics,South,Partner,3,105.45,409.59,277.75,56.86
ORD-002958,2025-09-17,CUST-0889,SKU-018,Apparel,East,Online,1,79.3,83.8,59.64,10.4
ORD-002959,2024-08-30,CUST-0162,SKU-042,Beauty,North,Partner,6,83.98,491.09,281.64,32.36
ORD-002960,2025-03-08,CUST-0080,SKU-051,Home & Kitchen,East,Partner,5,72.72,589.1,330.09,23.61
ORD-002961,2024-04-05,CUST-0813,SKU-054,Home & Kitchen,West,Partner,2,66.03,195.32,126.75,28.08
ORD-002962,2023-03-11,CUST-0238,SKU-052,Home & Kitchen,West,Partner,2,57.21,145.03,104.96,10.57
ORD-002963,2024-03-11,CUST-0430,SKU-027,Beauty,East,Online,3,113.94,495.59,290.56,43.17
ORD-002964,2024-05-09,CUST-0738,SKU-043,Home & Kitchen,East,Online,11,82.91,1306.75,811.09,70.44
ORD-002965,2024-02-23,CUST-0492,SKU-014,Electronics,South,Online,11,202.34,3118.34,2431.56,123.04
ORD-002966,2023-08-23,CUST-0652,SKU-045,Apparel,South,Partner,5,165.71,728.13,404.33,74.58
ORD-002967,2023-07-27,CUST-0167,SKU-002,Beauty,South,Partner,5,81.15,392.67,298.06,31.83
ORD-002968,2023-04-13,CUST-0838,SKU-049,Electronics,,Partner,1,102.67,133.03,84.7,0.06
ORD-002969,2024-05-12,CUST-0812,SKU-030,Electronics,East,Partner,1,142.48,202.94,158.91,10.69
ORD-002970,2023-07-15,CUST-0124,SKU-035,Electronics,East,Partner,8,87.75,713.18,416.68,56.75
ORD-002971,2024-09-17,CUST-0505,SKU-025,Electronics,East,Online,1,90.93,85.93,55.92,10.02
ORD-002972,2023-09-06,CUST-0465,SKU-014,Electronics,West,Online,8,126.37,858.27,542.16,64.32
ORD-002973,2024-03-11,CUST-0547,SKU-029,Sports,North,Retail,6,71.96,625.99,493.89,25.54
ORD-002974,2025-08-17,CUST-0498,SKU-059,Home & Kitchen,North,Retail,11,64.24,802.29,527.67,53.36
ORD-002975,2024-06-08,CUST-0741,SKU-024,Home & Kitchen,East,Retail,8,84.42,894.05,520.01,121.5
ORD-002976,2025-01-14,CUST-0526,SKU-024,Home & Kitchen,West,Retail,3,98.88,407.89,245.88,51.02
ORD-002977,2024-11-12,CUST-0563,SKU-057,Apparel,West,Partner,11,205.55,2348.02,1762.82,125.77
ORD-002978,2025-05-02,CUST-0136,SKU-003,Sports,West,Online,4,103.32,673.7,464.02,6.07
ORD-002979,2023-02-25,CUST-0851,SKU-006,Electronics,West,Retail,9,21.38,237.04,141.46,14.29
ORD-002980,2024-11-29,CUST-0600,SKU-016,Apparel,North,Retail,9,55.68,559.51,382.45,15.73
ORD-002981,2023-08-27,CUST-0222,SKU-025,Apparel,South,Online,7,50.33,306.14,227.15,4.41
ORD-002982,2023-11-12,CUST-0852,SKU-029,Home & Kitchen,North,Partner,7,73.08,468.45,336.59,10.12
ORD-002983,2025-06-24,CUST-0875,SKU-010,Sports,West,Partner,1,190.52,267.84,162.66,25.17
ORD-002984,2024-01-27,CUST-0293,SKU-033,Home & Kitchen,South,Retail,7,45.13,406.25,322.46,49.8
ORD-002985,2024-05-30,CUST-0183,SKU-033,Home & Kitchen,East,Online,1,105.92,144.22,86.01,9.88
ORD-002986,2024-03-16,CUST-0848,SKU-042,Electronics,West,Partner,11,140.61,2258.08,1406.98,249.94
ORD-002987,2023-04-18,CUST-0230,SKU-026,Home & Kitchen,West,Online,1,32.83,42.44,31.54,2.0
ORD-002988,2023-10-21,CUST-0474,SKU-028,Sports,East,Retail,11,87.78,825.28,511.85,91.32
ORD-002989,2023-05-31,CUST-0757,SKU-053,Apparel,South,Partner,2,136.66,327.1,233.46,7.79
ORD-002990,2024-02-26,CUST-0702,SKU-055,Sports,South,Partner,1,108.04,152.46,90.7,19.01
ORD-002991,2023-01-03,CUST-0001,SKU-058,Apparel,South,Online,2,135.87,275.47,154.68,39.4
ORD-002992,2025-02-10,CUST-0655,SKU-053,Apparel,East,Retail,5,75.72,575.69,396.77,77.52
ORD-002993,2024-06-19,CUST-0107,SKU-001,Home & Kitchen,North,Online,2,148.24,377.62,209.38,37.8
ORD-002994,2023-03-17,CUST-0741,SKU-021,Electronics,North,Partner,11,174.71,2457.38,1478.62,20.41
ORD-002995,2025-09-18,CUST-0472,SKU-005,Electronics,North,Retail,10,159.11,1679.68,1314.91,11.5
ORD-002996,2023-10-04,CUST-0788,SKU-047,Electronics,West,Partner,1,80.98,67.48,47.85,9.44
ORD-002997,2023-12-15,CUST-0077,SKU-053,Apparel,South,Partner,4,46.3,196.64,134.33,9.46
ORD-002998,2024-04-24,CUST-0461,SKU-046,Home & Kitchen,South,Retail,4,64.99,380.83,274.27,39.29
ORD-002999,2024-06-18,CUST-0146,SKU-041,Home & Kitchen,West,Partner,4,158.02,808.04,559.91,42.63
ORD-003000,2024-11-07,CUST-0213,SKU-020,Electronics,East,Partner,9,103.11,945.8,682.09,8.04
ORD-003001,2024-06-15,CUST-0553,SKU-041,Apparel,South,Online,4,112.12,579.58,374.41,30.46
ORD-003002,2024-10-07,CUST-0255,SKU-060,Electronics,East,Partner,1,183.93,173.99,133.22,19.19
ORD-003003,2023-11-06,CUST-0428,SKU-002,Home & Kitchen,North,Online,2,141.36,253.21,148.62,22.15
ORD-003004,2024-12-25,CUST-0156,SKU-027,Apparel,South,Online,7,116.39,1028.1,732.66,25.59
ORD-003005,2025-05-02,CUST-0802,SKU-040,Electronics,North,Online,2,177.79,579.64,322.3,31.61
ORD-003006,2023-04-16,CUST-0028,SKU-035,Electronics,West,Retail,11,125.54,1787.14,1152.57,224.0
ORD-003007,2023-04-29,CUST-0625,SKU-052,Beauty,East,Partner,1,84.28,107.85,60.97,7.52
ORD-003008,2023-06-30,CUST-0872,SKU-006,Apparel,West,Partner,6,238.18,1541.86,982.23,88.22
ORD-003009,2023-11-28,CUST-0662,SKU-011,Beauty,East,Online,1,140.79,137.99,90.29,9.07
ORD-003010,2023-11-05,CUST-0590,SKU-008,Apparel,South,Partner,1,119.06,106.26,65.53,8.99
ORD-003011,2025-02-18,CUST-0160,SKU-039,Electronics,West,Online,10,128.17,1995.01,1471.79,16.11
ORD-003012,2023-10-09,CUST-0253,SKU-031,Home & Kitchen,East,Online,2,54.84,91.81,65.61,0.28
ORD-003013,2025-06-06,CUST-0361,SKU-041,Beauty,North,Online,2,128.16,384.16,266.85,29.43
ORD-003014,2025-01-25,CUST-0326,SKU-032,Electronics,South,Online,5,97.73,702.58,387.67,76.91
ORD-003015,2025-07-28,CUST-0881,SKU-040,Sports,East,Online,7,36.54,313.1,186.54,41.42
ORD-003016,2025-09-20,CUST-0182,SKU-050,Home & Kitchen,North,Partner,1,134.09,141.31,90.9,20.34
ORD-003017,2023-03-12,CUST-0266,SKU-010,Beauty,North,Online,3,51.1,194.62,117.1,4.64
ORD-003018,2024-11-14,CUST-0855,SKU-052,Beauty,East,Partner,8,104.62,876.03,639.76,11.94
ORD-003019,2025-05-16,CUST-0384,SKU-048,Apparel,East,Partner,1,97.05,154.11,92.75,8.2
ORD-003020,2023-02-03,CUST-0840,SKU-003,Beauty,South,Retail,3,155.08,536.48,371.94,10.61
ORD-003021,2023-06-14,CUST-0579,SKU-030,Electronics,East,Online,11,76.24,959.94,608.3,7.36
ORD-003022,2023-10-25,CUST-0341,SKU-004,Apparel,East,Retail,4,166.36,574.35,410.89,66.21
ORD-003023,2023-07-26,CUST-0653,SKU-025,Apparel,East,Online,1,117.22,113.89,87.06,5.85
ORD-003024,2025-03-14,CUST-0832,SKU-022,Electronics,East,Retail,9,118.97,1751.0,1174.07,167.45
ORD-003025,2023-05-14,CUST-0481,SKU-015,Apparel,East,Online,7,205.43,1795.16,1172.83,22.5
ORD-003026,2025-07-13,CUST-0105,SKU-049,Sports,South,Online,9,92.92,1089.05,732.75,113.25
ORD-003027,2023-12-24,CUST-0642,SKU-051,Electronics,East,Partner,1,202.91,224.92,143.13,26.34
ORD-003028,2024-08-17,CUST-0636,SKU-024,Apparel,West,Retail,9,39.01,355.26,267.49,51.11
ORD-003029,2024-02-13,CUST-0681,SKU-042,Apparel,West,Partner,11,65.7,985.04,579.63,0.38
ORD-003030,2023-12-15,CUST-0232,SKU-010,Electronics,South,Retail,3,76.71,244.34,152.9,15.87
ORD-003031,2025-05-14,CUST-0701,SKU-030,Home & Kitchen,North,Online,8,31.64,403.71,247.92,54.45
ORD-003032,2023-12-22,CUST-0821,SKU-006,Electronics,South,Partner,4,90.53,397.59,291.48,45.78
ORD-003033,2025-09-05,CUST-0684,SKU-004,Home & Kitchen,South,Online,1,129.61,139.59,83.33,17.86
ORD-003034,2024-09-25,CUST-0089,SKU-045,Home & Kitchen,East,Partner,8,35.72,268.88,200.06,9.92
ORD-003035,2023-12-26,CUST-0106,SKU-013,Home & Kitchen,West,Retail,7,110.56,866.03,665.2,35.0
ORD-003036,2025-05-14,CUST-0343,SKU-029,Beauty,North,Online,6,119.74,1145.87,725.62,166.26
ORD-003037,2023-10-05,CUST-0269,SKU-053,Beauty,East,Partner,8,68.12,454.41,359.65,64.87
ORD-003038,2023-12-07,CUST-0669,SKU-038,Apparel,East,Online,9,118.49,1089.85,664.69,21.09
ORD-003039,2025-06-07,CUST-0610,SKU-028,Electronics,East,Online,2,67.54,201.79,142.48,25.11
ORD-003040,2023-07-10,CUST-0163,SKU-056,Electronics,East,Partner,5,27.97,144.99,91.07,13.23
ORD-003041,2025-06-02,CUST-0109,SKU-048,Sports,West,Partner,7,78.19,830.69,499.56,13.62
ORD-003042,2023-01-03,CUST-0600,SKU-038,Sports,West,Retail,11,109.67,1222.92,878.47,59.73
ORD-003043,2023-01-09,CUST-0870,SKU-012,Sports,South,Partner,2,113.8,237.14,169.47,1.99
ORD-003044,2023-05-18,CUST-0634,SKU-008,Sports,East,Retail,3,37.8,140.35,105.66,6.82
ORD-003045,2024-09-07,CUST-0591,SKU-054,Home & Kitchen,East,Retail,9,63.25,545.39,423.47,24.78
ORD-003046,2025-05-01,CUST-0780,SKU-022,Sports,East,Retail,8,96.25,1257.03,751.12,51.21
ORD-003047,2025-04-25,CUST-0457,SKU-045,Home & Kitchen,South,Partner,10,173.09,2847.21,1613.11,180.77
ORD-003048,2024-09-16,CUST-0876,SKU-046,Home & Kitchen,West,Online,9,36.14,307.67,172.61,37.19
ORD-003049,2024-10-02,CUST-0845,SKU-015,Sports,North,Online,8,148.19,1117.04,670.41,12.17
ORD-003050,2025-09-17,CUST-0137,SKU-001,Home & Kitchen,East,Online,11,128.44,1492.99,923.7,45.66
ORD-003051,2025-08-06,CUST-0128,SKU-058,Sports,East,Retail,11,72.69,944.61,665.14,84.5
ORD-003052,2023-03-11,CUST-0170,SKU-056,Beauty,South,Retail,5,116.16,736.17,448.25,25.59
ORD-003053,2024-07-14,CUST-0300,SKU-020,Apparel,North,Partner,10,162.85,1878.52,1328.52,31.28
ORD-003054,2024-01-02,CUST-0302,SKU-056,Sports,North,Online,10,95.95,1109.44,786.69,118.11
ORD-003055,2023-05-15,CUST-0552,SKU-018,Electronics,West,Retail,6,54.08,404.23,242.25,20.82
ORD-003056,2025-03-06,CUST-0481,SKU-013,Apparel,West,Retail,7,80.32,907.7,630.02,7.84
ORD-003057,2024-06-26,CUST-0371,SKU-017,Sports,South,Partner,11,160.06,2183.82,1476.31,289.09
ORD-003058,2024-10-23,CUST-0739,SKU-060,Beauty,West,Online,8,168.67,1313.31,966.02,117.62
ORD-003059,2024-05-31,CUST-0223,SKU-014,Beauty,North,Partner,7,286.46,2722.24,1538.81,68.27
ORD-003060,2023-03-08,CUST-0786,SKU-035,Sports,South,Retail,3,159.94,605.04,380.77,50.58
ORD-003061,2025-05-16,CUST-0673,SKU-040,Sports,South,Partner,8,134.57,1709.55,1319.46,161.34
ORD-003062,2024-02-06,CUST-0853,SKU-012,Sports,East,Online,10,102.77,1369.85,781.36,80.59
ORD-003063,2023-08-08,CUST-0051,SKU-042,Home & Kitchen,East,Retail,3,100.8,279.42,169.76,16.31
ORD-003064,2024-09-29,CUST-0245,SKU-043,Electronics,West,Retail,1,76.8,72.28,51.71,1.78
ORD-003065,2023-11-01,CUST-0192,SKU-010,Electronics,West,Partner,9,46.73,370.44,204.37,0.58
ORD-003066,2024-11-18,CUST-0455,SKU-043,Sports,North,Partner,11,74.76,874.94,490.11,10.54
ORD-003067,2024-05-25,CUST-0032,SKU-052,Sports,South,Partner,8,132.29,1461.46,914.78,69.18
ORD-003068,2024-03-27,CUST-0893,SKU-041,Home & Kitchen,West,Partner,7,119.16,1230.09,902.85,63.1
ORD-003069,2023-04-10,CUST-0345,SKU-040,Home & Kitchen,North,Partner,2,86.66,224.72,165.02,4.65
ORD-003070,2023-07-08,CUST-0490,SKU-055,Home & Kitchen,West,Online,7,271.89,1989.23,1511.71,139.57
ORD-003071,2025-05-14,CUST-0772,SKU-006,Home & Kitchen,South,Partner,3,134.3,642.6,387.5,72.11
ORD-003072,2025-08-23,CUST-0677,SKU-050,Apparel,North,Partner,2,63.23,140.85,99.25,14.54
ORD-003073,2024-07-06,CUST-0102,SKU-004,Home & Kitchen,South,Partner,5,32.38,192.98,107.0,7.78
ORD-003074,2024-04-11,CUST-0737,SKU-005,Electronics,North,Retail,8,116.62,1378.86,782.55,92.06
ORD-003075,2023-06-29,CUST-0538,SKU-023,Apparel,North,Retail,11,61.36,731.07,414.26,5.71
ORD-003076,2024-12-18,CUST-0192,SKU-017,Home & Kitchen,North,Partner,2,85.77,209.42,127.32,19.24
ORD-003077,2024-10-09,CUST-0437,SKU-026,Home & Kitchen,West,Partner,4,85.17,322.99,246.1,33.43
ORD-003078,2024-06-18,CUST-0591,SKU-038,Electronics,North,Online,10,88.18,1127.28,698.23,37.87
ORD-003079,2023-09-26,CUST-0817,SKU-039,Electronics,North,Partner,3,74.97,186.97,111.84,27.82
ORD-003080,2023-03-22,CUST-0300,SKU-025,Home & Kitchen,North,Partner,9,102.55,1186.91,710.83,92.19
ORD-003081,2025-08-27,CUST-0173,SKU-055,Electronics,North,Partner,5,52.41,288.5,163.46,2.58
ORD-003082,2023-08-25,CUST-0456,SKU-027,Sports,West,Partner,2,28.2,49.28,38.38,6.43
ORD-003083,2024-10-15,CUST-0630,SKU-025,Electronics,South,Retail,2,152.59,291.97,168.16,39.71
ORD-003084,2023-03-05,CUST-0875,SKU-016,Sports,East,Partner,9,95.85,1081.6,698.19,85.26
ORD-003085,2024-11-14,CUST-0611,SKU-007,Apparel,East,Online,4,54.38,227.67,168.37,4.41
ORD-003086,2023-07-10,CUST-0292,SKU-030,Beauty,North,Partner,7,190.47,1382.33,919.08,47.86
ORD-003087,2024-11-30,CUST-0593,SKU-002,Electronics,West,Partner,5,123.26,691.27,484.21,14.72
ORD-003088,2023-07-20,CUST-0793,SKU-002,Electronics,South,Partner,4,114.81,457.16,325.01,56.67
ORD-003089,2024-05-10,CUST-0487,SKU-038,Home & Kitchen,South,Partner,6,45.05,386.55,213.32,29.19
ORD-003090,2024-02-19,CUST-0593,SKU-027,Sports,West,Partner,8,69.4,769.82,528.41,43.5
ORD-003091,2024-05-27,CUST-0500,SKU-057,Apparel,South,Online,1,81.35,111.72,63.87,16.66
ORD-003092,2023-11-18,CUST-0005,SKU-054,Apparel,South,Partner,8,72.94,547.42,364.72,17.83
ORD-003093,2023-12-04,CUST-0737,SKU-047,Home & Kitchen,West,Retail,11,68.08,754.6,476.32,79.52
ORD-003094,2023-12-29,CUST-0134,SKU-019,Electronics,East,Online,6,174.36,1187.34,922.52,104.69
ORD-003095,2024-09-29,CUST-0760,SKU-018,Apparel,West,Online,3,30.4,85.83,65.08,3.96
ORD-003096,2025-03-27,CUST-0451,SKU-049,Home & Kitchen,South,Online,8,35.22,466.78,337.73,12.4
ORD-003097,2024-01-02,CUST-0555,SKU-039,Apparel,North,Online,4,95.65,442.39,353.25,42.64
ORD-003098,2023-01-22,CUST-0615,SKU-006,Electronics,North,Online,9,58.12,576.23,454.23,18.96
ORD-003099,2023-07-14,CUST-0680,SKU-051,Beauty,East,Online,4,133.16,543.33,392.36,60.41
ORD-003100,2023-04-14,CUST-0786,SKU-052,Electronics,West,Retail,10,69.88,905.12,709.91,126.74
ORD-003101,2024-09-20,CUST-0643,SKU-059,Beauty,North,Retail,7,155.07,1023.39,798.88,38.62
ORD-003102,2025-03-18,CUST-0352,SKU-018,Sports,North,Online,10,79.3,1303.37,910.53,13.99
ORD-003103,2023-08-01,CUST-0319,SKU-041,Apparel,South,Partner,5,148.95,706.67,468.16,88.48
ORD-003104,2024-06-17,CUST-0393,SKU-040,Sports,East,Retail,2,161.62,414.73,238.63,3.97
ORD-003105,2024-04-22,CUST-0743,SKU-026,Electronics,North,Partner,3,66.67,293.59,222.61,27.3
ORD-003106,2024-03-14,CUST-0839,SKU-033,Home & Kitchen,East,Online,10,119.77,1744.02,1297.31,14.47
ORD-003107,2025-06-04,CUST-0872,SKU-024,Apparel,East,Online,4,119.53,721.16,506.99,103.97
ORD-003108,2023-09-25,CUST-0098,SKU-045,Apparel,East,Online,11,109.23,999.02,797.36,82.16
ORD-003109,2024-09-15,CUST-0104,SKU-040,Sports,South,Online,7,239.5,1587.5,1014.45,84.11
ORD-003110,2024-06-26,CUST-0512,SKU-026,Electronics,East,Partner,6,109.5,814.9,620.98,57.47
ORD-003111,2025-05-25,CUST-0645,SKU-008,Sports,North,Online,8,49.32,612.77,442.97,16.69
ORD-003112,2023-08-10,CUST-0699,SKU-026,Electronics,East,Retail,10,89.34,819.53,556.98,48.07
ORD-003113,2025-07-22,CUST-0726,SKU-007,Home & Kitchen,North,Online,11,39.85,549.93,410.0,26.94
ORD-003114,2025-05-08,CUST-0270,SKU-016,Electronics,West,Online,3,101.97,493.74,280.98,7.45
ORD-003115,2024-03-24,CUST-0886,SKU-022,Apparel,South,Partner,2,46.32,136.34,108.12,17.36
ORD-003116,2025-04-04,CUST-0789,SKU-025,Beauty,West,Online,1,139.22,231.33,177.2,18.75
ORD-003117,2024-10-09,CUST-0889,SKU-024,Sports,East,Partner,9,126.69,1081.01,661.9,80.62
ORD-003118,2023-11-18,CUST-0598,SKU-054,Electronics,East,Online,5,113.45,532.16,392.11,62.84
ORD-003119,2025-05-03,CUST-0851,SKU-040,Apparel,West,Partner,1,70.77,115.19,69.99,2.07
ORD-003120,2023-01-25,CUST-0216,SKU-032,Apparel,South,Retail,2,43.26,96.46,71.27,5.51
ORD-003121,2023-05-20,CUST-0838,SKU-015,Home & Kitchen,South,Retail,10,95.5,1176.47,687.76,7.04
ORD-003122,2025-06-06,CUST-0634,SKU-032,Electronics,West,Online,2,151.67,454.63,311.65,7.0
ORD-003123,2025-03-04,CUST-0329,SKU-021,Sports,East,Online,3,124.05,598.54,349.07,35.24
ORD-003124,2023-10-26,CUST-0557,SKU-059,Sports,East,Partner,5,84.82,367.02,277.57,27.45
ORD-003125,2025-09-12,CUST-0080,SKU-017,Beauty,North,Online,1,31.0,32.97,18.43,4.73
ORD-003126,2024-10-18,CUST-0061,SKU-034,Electronics,West,Retail,11,75.55,799.68,627.44,81.28
ORD-003127,2023-08-31,CUST-0591,SKU-041,Electronics,North,Online,9,141.0,1091.5,783.99,8.2
ORD-003128,2025-05-08,CUST-0229,SKU-037,Sports,South,Online,6,55.19,534.47,335.33,32.4
ORD-003129,2025-09-18,CUST-0775,SKU-031,Apparel,West,Retail,5,169.66,895.53,657.53,107.95
ORD-003130,2025-03-09,CUST-0098,SKU-049,Electronics,,Partner,11,287.78,5137.53,3173.94,419.89
ORD-003131,2024-09-16,CUST-0212,SKU-018,Electronics,South,Partner,1,53.97,51.05,33.88,2.17
ORD-003132,2025-05-12,CUST-0154,SKU-019,Electronics,South,Online,6,57.2,549.68,357.7,23.5
ORD-003133,2025-03-16,CUST-0636,SKU-014,Home & Kitchen,North,Partner,10,123.49,2024.81,1308.06,273.99
ORD-003134,2024-05-04,CUST-0693,SKU-057,Home & Kitchen,South,Partner,6,101.21,877.77,654.01,122.34
ORD-003135,2025-01-28,CUST-0850,SKU-056,Apparel,West,Online,8,138.5,1611.28,1115.89,47.12
ORD-003136,2025-04-22,CUST-0378,SKU-039,Beauty,East,Partner,1,67.91,112.05,73.52,8.73
ORD-003137,2023-02-03,CUST-0453,SKU-054,Apparel,South,Partner,5,80.99,466.96,354.92,61.51
ORD-003138,2024-04-06,CUST-0153,SKU-025,Apparel,West,Online,1,110.47,163.39,126.7,18.15
ORD-003139,2025-07-25,CUST-0171,SKU-032,Apparel,South,Retail,11,102.03,1390.75,818.85,156.89
ORD-003140,2023-09-21,CUST-0572,SKU-059,Apparel,West,Online,10,129.82,1081.12,814.55,12.05
ORD-003141,2024-09-06,CUST-0244,SKU-039,Apparel,East,Online,10,62.07,595.79,416.7,75.27
ORD-003142,2024-04-25,CUST-0093,SKU-056,Sports,West,Online,8,195.51,2288.81,1426.56,167.03
ORD-003143,2024-08-09,CUST-0847,SKU-031,Apparel,West,Partner,2,40.38,84.02,65.01,3.64
ORD-003144,2023-12-02,CUST-0202,SKU-014,Electronics,East,Partner,7,94.43,659.87,520.25,43.9
ORD-003145,2024-09-29,CUST-0624,SKU-051,Apparel,East,Online,6,33.73,190.47,134.26,9.2
ORD-003146,2025-02-06,CUST-0671,SKU-038,Beauty,North,Online,10,54.36,816.0,518.62,7.62
ORD-003147,2025-01-08,CUST-0797,SKU-047,Home & Kitchen,North,Partner,11,107.74,1587.67,941.99,27.55
ORD-003148,2025-04-11,CUST-0357,SKU-031,Electronics,North,Partner,8,47.91,636.56,439.88,21.73
ORD-003149,2023-09-10,CUST-0858,SKU-009,Apparel,South,Online,10,131.35,1107.24,846.07,124.86
ORD-003150,2023-05-22,CUST-0073,SKU-001,Apparel,South,Online,4,156.13,765.64,512.97,111.1
ORD-003151,2024-06-25,CUST-0629,SKU-036,Electronics,North,Online,5,133.08,828.52,482.55,24.68
ORD-003152,2023-06-14,CUST-0170,SKU-027,Beauty,South,Partner,10,71.53,818.76,499.79,113.13
ORD-003153,2024-09-19,CUST-0074,SKU-019,Beauty,West,Partner,3,114.28,323.45,249.79,15.03
ORD-003154,2024-01-19,CUST-0416,SKU-042,Electronics,East,Partner,9,54.08,606.37,383.13,83.37
ORD-003155,2024-12-19,CUST-0323,SKU-012,Home & Kitchen,South,Retail,5,87.63,537.45,301.92,43.04
ORD-003156,2024-04-08,CUST-0424,SKU-047,Apparel,South,Partner,1,128.72,190.36,130.58,1.58
ORD-003157,2024-07-16,CUST-0370,SKU-012,Electronics,North,Retail,10,167.67,1918.25,1293.52,139.93
ORD-003158,2025-08-14,CUST-0653,SKU-057,Electronics,North,Online,10,52.05,597.08,386.28,18.2
ORD-003159,2024-09-20,CUST-0043,SKU-003,Electronics,South,Partner,7,68.36,451.15,259.13,29.74
ORD-003160,2025-07-30,CUST-0620,SKU-032,Home & Kitchen,North,Partner,5,98.91,600.52,368.37,70.9
ORD-003161,2023-08-31,CUST-0321,SKU-020,Apparel,South,Retail,3,154.76,399.34,261.74,47.85
ORD-003162,2025-08-25,CUST-0346,SKU-013,Home & Kitchen,North,Online,10,117.6,1302.06,936.15,109.9
ORD-003163,2023-08-03,CUST-0487,SKU-048,Sports,North,Partner,7,86.23,568.33,417.78,44.64
ORD-003164,2024-12-30,CUST-0873,SKU-039,Home & Kitchen,North,Online,10,73.45,948.68,523.09,0.13
ORD-003165,2023-02-16,CUST-0259,SKU-045,Apparel,North,Retail,1,175.98,211.64,135.69,4.43
ORD-003166,2024-11-08,CUST-0338,SKU-017,Electronics,East,Partner,10,118.82,1215.41,736.98,114.12
ORD-003167,2025-05-30,CUST-0053,SKU-018,Home & Kitchen,East,Online,9,203.87,2809.83,1945.0,217.91
ORD-003168,2023-09-28,CUST-0240,SKU-019,Home & Kitchen,East,Online,2,68.36,113.66,83.31,14.96
ORD-003169,2023-06-07,CUST-0748,SKU-020,Sports,East,Online,7,131.89,1081.62,790.32,115.08
ORD-003170,2024-01-08,CUST-0065,SKU-007,Electronics,East,Partner,9,185.31,1981.71,1382.2,97.35
ORD-003171,2023-03-08,CUST-0509,SKU-023,Electronics,South,Online,4,76.98,388.28,249.46,49.43
ORD-003172,2023-01-03,CUST-0469,SKU-037,Sports,South,Online,4,252.57,1024.14,600.45,101.57
ORD-003173,2024-03-03,CUST-0400,SKU-034,Home & Kitchen,East,Partner,7,91.48,915.44,571.08,11.89
ORD-003174,2025-04-12,CUST-0563,SKU-008,Electronics,South,Retail,10,62.18,1032.38,654.72,62.85
ORD-003175,2024-02-08,CUST-0323,SKU-042,Home & Kitchen,West,Partner,2,91.18,244.69,151.6,1.87
ORD-003176,2023-10-04,CUST-0662,SKU-060,Electronics,South,Retail,2,147.83,246.35,181.76,0.78
